consensus,mec_count,consumer_id,run_id,file,service_id,has_success,c_bid_collection_ms,c_winner_selection_ms,c_provider_deploy_ms,c_vxlan_setup_ms,c_postcheck_ms,c_total_ms
qbft,20,9,5,qbft/20-mecs/consumer_9_run_5.csv,service1757760497586,1,9031,339,24389,326,1081,35167
qbft,20,9,6,qbft/20-mecs/consumer_9_run_6.csv,service1757760627290,1,8586,341,29133,351,1085,39496
qbft,20,9,7,qbft/20-mecs/consumer_9_run_7.csv,service1757760497586,1,9031,339,24389,326,1081,35167
qbft,20,9,8,qbft/20-mecs/consumer_9_run_8.csv,service1757760866756,1,9761,301,34278,334,1080,45754
qbft,20,9,9,qbft/20-mecs/consumer_9_run_9.csv,service1757760998632,1,7582,366,29309,342,1094,38693
qbft,30,10,1,qbft/30-mecs/consumer_10_run_1.csv,service0bbe181f,1,8672,466,23138,360,1080,33717
qbft,30,10,10,qbft/30-mecs/consumer_10_run_10.csv,service3147bad6,1,8246,318,23920,312,1076,33873
qbft,30,10,11,qbft/30-mecs/consumer_10_run_11.csv,service6ae56670,1,6836,411,23897,356,1065,32565
qbft,30,10,12,qbft/30-mecs/consumer_10_run_12.csv,service62aeee4e,1,9310,358,23957,281,1061,34968
qbft,30,10,13,qbft/30-mecs/consumer_10_run_13.csv,service6c9a4437,1,7585,367,24041,333,1059,33385
qbft,30,10,14,qbft/30-mecs/consumer_10_run_14.csv,service2c18f609,1,10851,348,28946,353,1063,41561
qbft,30,10,15,qbft/30-mecs/consumer_10_run_15.csv,service91e84d96,1,11306,357,19001,339,1096,32099
qbft,30,10,16,qbft/30-mecs/consumer_10_run_16.csv,service52ace2fd,1,8828,323,19027,381,1082,29641
qbft,30,10,17,qbft/30-mecs/consumer_10_run_17.csv,servicedabc5d63,1,9877,384,18678,386,1083,30408
qbft,30,10,18,qbft/30-mecs/consumer_10_run_18.csv,servicebc373365,1,6162,351,18961,357,1076,26908
qbft,30,10,19,qbft/30-mecs/consumer_10_run_19.csv,servicee59e1f2f,1,10212,310,18968,393,1090,30974
qbft,30,10,2,qbft/30-mecs/consumer_10_run_2.csv,servicefff8a9e4,1,11451,350,18866,362,1079,32109
qbft,30,10,20,qbft/30-mecs/consumer_10_run_20.csv,service5b402261,1,11095,351,24030,310,1070,36857
qbft,30,10,3,qbft/30-mecs/consumer_10_run_3.csv,service48a3699b,1,9352,430,28890,306,1058,40037
qbft,30,10,4,qbft/30-mecs/consumer_10_run_4.csv,service522370a2,1,10588,373,24090,371,1063,36485
qbft,30,10,5,qbft/30-mecs/consumer_10_run_5.csv,servicedabc5d63,1,9877,384,18678,386,1083,30408
qbft,30,10,6,qbft/30-mecs/consumer_10_run_6.csv,servicef9c78dd5,1,6823,377,34148,356,1070,42775
qbft,30,10,7,qbft/30-mecs/consumer_10_run_7.csv,service187fb5bb,1,10056,351,24204,342,1067,36021
qbft,30,10,8,qbft/30-mecs/consumer_10_run_8.csv,servicef1f9285a,1,7229,415,19072,365,1083,28164
qbft,30,10,9,qbft/30-mecs/consumer_10_run_9.csv,service79b08c72,1,9484,395,23976,322,1061,35238
qbft,30,11,1,qbft/30-mecs/consumer_11_run_1.csv,service8301366f,1,12898,365,8971,268,1117,23619
qbft,30,11,10,qbft/30-mecs/consumer_11_run_10.csv,service664ae918,1,8216,315,29048,248,1112,38939
qbft,30,11,11,qbft/30-mecs/consumer_11_run_11.csv,service8852b195,1,6794,351,29045,283,1117,37590
qbft,30,11,12,qbft/30-mecs/consumer_11_run_12.csv,service583728dc,1,9259,322,29029,289,1094,39994
qbft,30,11,13,qbft/30-mecs/consumer_11_run_13.csv,servicef1aeaf7f,1,7576,325,29026,262,1112,38301
qbft,30,11,14,qbft/30-mecs/consumer_11_run_14.csv,servicef0875757,1,10715,328,9244,277,1132,21696
qbft,30,11,15,qbft/30-mecs/consumer_11_run_15.csv,service49b43169,1,11124,331,19337,237,1116,32145
qbft,30,11,16,qbft/30-mecs/consumer_11_run_16.csv,service41870a90,1,8837,338,24154,230,1130,34689
qbft,30,11,17,qbft/30-mecs/consumer_11_run_17.csv,service8126b116,1,9753,363,28794,216,1123,40249
qbft,30,11,18,qbft/30-mecs/consumer_11_run_18.csv,servicefb8a0946,1,5928,316,24367,222,1128,31961
qbft,30,11,19,qbft/30-mecs/consumer_11_run_19.csv,serviced541f54c,1,10278,338,23909,231,1122,35878
qbft,30,11,2,qbft/30-mecs/consumer_11_run_2.csv,service5010691c,1,11430,363,23882,262,1139,37076
qbft,30,11,20,qbft/30-mecs/consumer_11_run_20.csv,serviced10153c0,1,11119,339,23928,270,1126,36782
qbft,30,11,3,qbft/30-mecs/consumer_11_run_3.csv,serviceef4f6dc6,1,9133,355,24223,275,1118,35105
qbft,30,11,4,qbft/30-mecs/consumer_11_run_4.csv,servicee986f58d,1,10554,343,29042,256,1125,41320
qbft,30,11,5,qbft/30-mecs/consumer_11_run_5.csv,service8126b116,1,9753,363,28794,216,1123,40249
qbft,30,11,6,qbft/30-mecs/consumer_11_run_6.csv,service73857449,1,6781,348,34217,265,1105,42716
qbft,30,11,7,qbft/30-mecs/consumer_11_run_7.csv,servicec75ed68e,1,10106,346,29112,263,1112,40939
qbft,30,11,8,qbft/30-mecs/consumer_11_run_8.csv,service1039d2f2,1,7191,337,19181,268,1115,28092
qbft,30,11,9,qbft/30-mecs/consumer_11_run_9.csv,service475213ab,1,9292,323,24254,216,1106,35191
qbft,30,12,1,qbft/30-mecs/consumer_12_run_1.csv,service492f9e63,1,8517,390,13417,1319,1061,24705
qbft,30,12,10,qbft/30-mecs/consumer_12_run_10.csv,serviceefac4218,1,8366,328,28831,1056,1051,39632
qbft,30,12,11,qbft/30-mecs/consumer_12_run_11.csv,service892f48a4,1,6836,342,29163,1596,1055,38992
qbft,30,12,12,qbft/30-mecs/consumer_12_run_12.csv,service4a3243c0,1,9183,326,29281,842,1054,40686
qbft,30,12,13,qbft/30-mecs/consumer_12_run_13.csv,service26947e15,1,7573,328,29061,1130,1070,39162
qbft,30,12,14,qbft/30-mecs/consumer_12_run_14.csv,service1cbd5851,1,10707,332,24165,1744,1056,38004
qbft,30,12,15,qbft/30-mecs/consumer_12_run_15.csv,servicebc74ba80,1,11276,316,29088,972,1062,42714
qbft,30,12,16,qbft/30-mecs/consumer_12_run_16.csv,service471a15d6,1,8810,312,29125,1261,1045,40554
qbft,30,12,17,qbft/30-mecs/consumer_12_run_17.csv,service56a5c38e,1,9704,324,28994,597,1053,40672
qbft,30,12,18,qbft/30-mecs/consumer_12_run_18.csv,service1a80fd30,1,6133,330,24158,1357,1055,33033
qbft,30,12,19,qbft/30-mecs/consumer_12_run_19.csv,serviceec06436a,1,10399,321,39085,857,1047,51709
qbft,30,12,2,qbft/30-mecs/consumer_12_run_2.csv,servicee8725de6,1,11501,381,23771,1520,1056,38230
qbft,30,12,20,qbft/30-mecs/consumer_12_run_20.csv,service9118f9fb,1,11075,294,29201,632,1063,42265
qbft,30,12,3,qbft/30-mecs/consumer_12_run_3.csv,service5a63e58f,1,9329,413,24015,1302,1060,36119
qbft,30,12,4,qbft/30-mecs/consumer_12_run_4.csv,service4cb6d258,1,10543,345,29280,943,1059,42171
qbft,30,12,5,qbft/30-mecs/consumer_12_run_5.csv,service56a5c38e,1,9704,324,28994,597,1053,40672
qbft,30,12,6,qbft/30-mecs/consumer_12_run_6.csv,serviceeb9dae64,1,6823,329,34382,1850,1080,44464
qbft,30,12,7,qbft/30-mecs/consumer_12_run_7.csv,serviceca39ad76,1,10094,313,29239,1218,1073,41938
qbft,30,12,8,qbft/30-mecs/consumer_12_run_8.csv,serviceb898a7ee,1,7252,363,29094,943,1064,38717
qbft,30,12,9,qbft/30-mecs/consumer_12_run_9.csv,service5a60923e,1,9442,326,29029,647,1049,40493
qbft,30,13,1,qbft/30-mecs/consumer_13_run_1.csv,serviced830a7d4,1,11125,1417,9294,893,1238,23967
qbft,30,13,10,qbft/30-mecs/consumer_13_run_10.csv,service01fa2292,1,10016,448,6887,418,1235,19004
qbft,30,13,11,qbft/30-mecs/consumer_13_run_11.csv,serviceec6d4f70,1,8067,550,7492,413,1264,17787
qbft,30,13,12,qbft/30-mecs/consumer_13_run_12.csv,service8317b436,1,10655,376,7584,428,1208,20251
qbft,30,13,13,qbft/30-mecs/consumer_13_run_13.csv,servicebf8e5f03,1,8745,505,7419,421,1227,18318
qbft,30,13,14,qbft/30-mecs/consumer_13_run_14.csv,serviceddac0c73,1,11793,508,7617,424,1187,21529
qbft,30,13,15,qbft/30-mecs/consumer_13_run_15.csv,serviceecd7cf08,1,12303,411,7890,348,1177,22130
qbft,30,13,16,qbft/30-mecs/consumer_13_run_16.csv,servicec6b43085,1,9844,391,7929,486,1162,19812
qbft,30,13,17,qbft/30-mecs/consumer_13_run_17.csv,service04205f92,1,11376,658,6813,744,1139,20731
qbft,30,13,18,qbft/30-mecs/consumer_13_run_18.csv,servicebed4dc2a,1,7372,486,7629,405,1216,17108
qbft,30,13,19,qbft/30-mecs/consumer_13_run_19.csv,service4dd5eb50,1,11845,427,7231,483,1175,21162
qbft,30,13,2,qbft/30-mecs/consumer_13_run_2.csv,service482cbb9f,1,13209,591,26834,592,1180,42407
qbft,30,13,20,qbft/30-mecs/consumer_13_run_20.csv,service873fae06,1,11990,458,27778,455,1223,41904
qbft,30,13,3,qbft/30-mecs/consumer_13_run_3.csv,serviceede64019,1,11233,566,6752,1007,1253,20812
qbft,30,13,4,qbft/30-mecs/consumer_13_run_4.csv,service284a00d8,1,11837,492,7454,474,1134,21392
qbft,30,13,5,qbft/30-mecs/consumer_13_run_5.csv,service04205f92,1,11376,658,6813,744,1139,20731
qbft,30,13,6,qbft/30-mecs/consumer_13_run_6.csv,servicee8ad1e23,1,7826,412,7762,501,1174,17676
qbft,30,13,7,qbft/30-mecs/consumer_13_run_7.csv,service3762fb38,1,11038,503,7638,439,1190,20809
qbft,30,13,8,qbft/30-mecs/consumer_13_run_8.csv,service8a622a01,1,8578,467,7608,452,1212,18317
qbft,30,13,9,qbft/30-mecs/consumer_13_run_9.csv,service2d379692,1,10441,547,7635,684,1135,20443
qbft,30,14,1,qbft/30-mecs/consumer_14_run_1.csv,service3fca69cc,1,10740,746,15562,692,1221,28961
qbft,30,14,10,qbft/30-mecs/consumer_14_run_10.csv,service94580732,1,9505,397,7519,425,1212,19058
qbft,30,14,11,qbft/30-mecs/consumer_14_run_11.csv,service4ea41617,1,8209,502,7426,408,1211,17756
qbft,30,14,12,qbft/30-mecs/consumer_14_run_12.csv,service78120c8d,1,10175,411,7827,418,1217,20049
qbft,30,14,13,qbft/30-mecs/consumer_14_run_13.csv,serviceee6b6c61,1,8353,503,7843,464,1168,18332
qbft,30,14,14,qbft/30-mecs/consumer_14_run_14.csv,serviced5635473,1,11777,555,7498,431,1189,21451
qbft,30,14,15,qbft/30-mecs/consumer_14_run_15.csv,servicebda536f5,1,12149,401,7980,351,1174,22055
qbft,30,14,16,qbft/30-mecs/consumer_14_run_16.csv,service8e4a5847,1,9940,436,7814,361,1178,19729
qbft,30,14,17,qbft/30-mecs/consumer_14_run_17.csv,service0a30fe18,1,11249,535,6938,450,1187,20359
qbft,30,14,18,qbft/30-mecs/consumer_14_run_18.csv,service57a8c448,1,7133,467,7926,378,1216,17120
qbft,30,14,19,qbft/30-mecs/consumer_14_run_19.csv,service26d3ca78,1,11522,432,7561,644,1148,21308
qbft,30,14,2,qbft/30-mecs/consumer_14_run_2.csv,servicebcc21aa6,1,13094,601,26974,377,1302,42349
qbft,30,14,20,qbft/30-mecs/consumer_14_run_20.csv,service790491c3,1,11670,386,28350,549,1165,42120
qbft,30,14,3,qbft/30-mecs/consumer_14_run_3.csv,service9fabbd4c,1,11101,612,6748,825,1283,20569
qbft,30,14,4,qbft/30-mecs/consumer_14_run_4.csv,service58ad1997,1,11773,459,7479,403,1236,21353
qbft,30,14,5,qbft/30-mecs/consumer_14_run_5.csv,service0a30fe18,1,11249,535,6938,450,1187,20359
qbft,30,14,6,qbft/30-mecs/consumer_14_run_6.csv,service08b324a3,1,8051,511,7478,439,1178,17658
qbft,30,14,7,qbft/30-mecs/consumer_14_run_7.csv,serviceccc4e38a,1,11069,520,7809,556,1132,21087
qbft,30,14,8,qbft/30-mecs/consumer_14_run_8.csv,servicea823be14,1,8637,571,7292,477,1180,18157
qbft,30,14,9,qbft/30-mecs/consumer_14_run_9.csv,service6bc2c7a4,1,10880,481,7296,410,1247,20314
qbft,30,15,1,qbft/30-mecs/consumer_15_run_1.csv,service2e84286d,1,10597,627,10818,758,1172,23973
qbft,30,15,10,qbft/30-mecs/consumer_15_run_10.csv,service9446cb4d,1,9479,579,7360,409,1221,19048
qbft,30,15,11,qbft/30-mecs/consumer_15_run_11.csv,service66791f71,1,7901,459,7817,730,1219,18126
qbft,30,15,12,qbft/30-mecs/consumer_15_run_12.csv,service228ed1c0,1,10790,397,7284,723,1219,20414
qbft,30,15,13,qbft/30-mecs/consumer_15_run_13.csv,servicee901d4b0,1,8714,387,7591,431,1229,18353
qbft,30,15,14,qbft/30-mecs/consumer_15_run_14.csv,service228031d7,1,12025,561,7387,410,1200,21584
qbft,30,15,15,qbft/30-mecs/consumer_15_run_15.csv,service9e2346a5,1,12324,378,27748,285,1168,41904
qbft,30,15,16,qbft/30-mecs/consumer_15_run_16.csv,service5394c30f,1,9925,538,12726,315,1157,24661
qbft,30,15,17,qbft/30-mecs/consumer_15_run_17.csv,service621bdb38,1,11441,578,6854,428,1208,20510
qbft,30,15,18,qbft/30-mecs/consumer_15_run_18.csv,servicebcdde58a,1,7003,416,8089,386,1231,17126
qbft,30,15,19,qbft/30-mecs/consumer_15_run_19.csv,serviced8f71152,1,11467,407,7630,439,1210,21154
qbft,30,15,2,qbft/30-mecs/consumer_15_run_2.csv,service0af82c4e,1,13060,505,26923,667,1231,42386
qbft,30,15,20,qbft/30-mecs/consumer_15_run_20.csv,service1fc63af3,1,12208,456,27798,403,1218,42083
qbft,30,15,3,qbft/30-mecs/consumer_15_run_3.csv,service06e85a17,1,10909,522,7276,800,1328,20836
qbft,30,15,4,qbft/30-mecs/consumer_15_run_4.csv,service0c178760,1,11731,524,7573,414,1187,21430
qbft,30,15,5,qbft/30-mecs/consumer_15_run_5.csv,service621bdb38,1,11441,578,6854,428,1208,20510
qbft,30,15,6,qbft/30-mecs/consumer_15_run_6.csv,serviceed6e8101,1,7840,525,7725,441,1188,17720
qbft,30,15,7,qbft/30-mecs/consumer_15_run_7.csv,service99e9f3f9,1,11208,437,7700,438,1194,20977
qbft,30,15,8,qbft/30-mecs/consumer_15_run_8.csv,service9e56a7e3,1,8539,453,7602,443,1223,18261
qbft,30,15,9,qbft/30-mecs/consumer_15_run_9.csv,service89c0f5f7,1,10715,451,7560,412,1210,20348
qbft,30,16,1,qbft/30-mecs/consumer_16_run_1.csv,serviced5197400,1,8504,462,23195,707,1051,33919
qbft,30,16,10,qbft/30-mecs/consumer_16_run_10.csv,servicebda000c6,1,8272,357,29021,962,1058,39670
qbft,30,16,11,qbft/30-mecs/consumer_16_run_11.csv,service259aecf3,1,6967,372,23956,881,1055,33232
qbft,30,16,12,qbft/30-mecs/consumer_16_run_12.csv,servicef879916f,1,9278,358,24076,1157,1089,35958
qbft,30,16,13,qbft/30-mecs/consumer_16_run_13.csv,service24023db3,1,7607,324,24098,971,1093,34093
qbft,30,16,14,qbft/30-mecs/consumer_16_run_14.csv,service2d7cb918,1,10874,343,23931,1902,1073,38123
qbft,30,16,15,qbft/30-mecs/consumer_16_run_15.csv,service0ad98020,1,11283,353,24188,1238,1047,38109
qbft,30,16,16,qbft/30-mecs/consumer_16_run_16.csv,serviced59c5a89,1,8864,312,29120,1294,1043,40633
qbft,30,16,17,qbft/30-mecs/consumer_16_run_17.csv,servicee50823a7,1,9898,351,23595,1419,1140,36404
qbft,30,16,18,qbft/30-mecs/consumer_16_run_18.csv,service68ab9a79,1,6148,330,29186,1170,1108,37942
qbft,30,16,19,qbft/30-mecs/consumer_16_run_19.csv,service3aedbc93,1,10266,302,39183,919,1061,51731
qbft,30,16,2,qbft/30-mecs/consumer_16_run_2.csv,service48e85059,1,11525,431,8862,473,1063,22354
qbft,30,16,20,qbft/30-mecs/consumer_16_run_20.csv,service961113c3,1,11116,323,23965,1123,1093,37620
qbft,30,16,3,qbft/30-mecs/consumer_16_run_3.csv,service3c2daa22,1,9167,340,9213,513,1068,20301
qbft,30,16,4,qbft/30-mecs/consumer_16_run_4.csv,servicec4d83f1e,1,10576,350,24179,1595,1109,37809
qbft,30,16,5,qbft/30-mecs/consumer_16_run_5.csv,servicee50823a7,1,9898,351,23595,1419,1140,36404
qbft,30,16,6,qbft/30-mecs/consumer_16_run_6.csv,service7a13210f,1,6826,316,34395,1637,1078,44252
qbft,30,16,7,qbft/30-mecs/consumer_16_run_7.csv,service66b8fce5,1,10101,344,24080,747,1115,36387
qbft,30,16,8,qbft/30-mecs/consumer_16_run_8.csv,service6c8de50d,1,7248,330,29125,971,1062,38737
qbft,30,16,9,qbft/30-mecs/consumer_16_run_9.csv,service208fb9c2,1,9488,331,23938,932,1105,35794
qbft,30,17,1,qbft/30-mecs/consumer_17_run_1.csv,service0d25b365,1,8553,410,23440,735,1053,34191
qbft,30,17,10,qbft/30-mecs/consumer_17_run_10.csv,service6ec50e75,1,8204,323,19073,664,1047,29312
qbft,30,17,11,qbft/30-mecs/consumer_17_run_11.csv,service0b4ad007,1,6825,372,29127,1564,1056,38944
qbft,30,17,12,qbft/30-mecs/consumer_17_run_12.csv,service019a8e4e,1,9291,367,9136,508,1087,20389
qbft,30,17,13,qbft/30-mecs/consumer_17_run_13.csv,serviceadd8c33b,1,7603,344,29106,1016,1050,39120
qbft,30,17,14,qbft/30-mecs/consumer_17_run_14.csv,service53bbce1c,1,10711,335,24088,2205,1064,38403
qbft,30,17,15,qbft/30-mecs/consumer_17_run_15.csv,servicee1d6fa36,1,11134,348,24366,1242,1050,38140
qbft,30,17,16,qbft/30-mecs/consumer_17_run_16.csv,service19bdfbc3,1,8865,360,24076,790,1054,35145
qbft,30,17,17,qbft/30-mecs/consumer_17_run_17.csv,service9d797f9d,1,9725,340,23966,1550,1061,36642
qbft,30,17,18,qbft/30-mecs/consumer_17_run_18.csv,serviceee24c168,1,6251,348,23921,1290,1053,32863
qbft,30,17,19,qbft/30-mecs/consumer_17_run_19.csv,servicedf6291e7,1,10237,299,19164,931,1055,31686
qbft,30,17,2,qbft/30-mecs/consumer_17_run_2.csv,servicee503aa84,1,11618,391,28813,787,1057,42667
qbft,30,17,20,qbft/30-mecs/consumer_17_run_20.csv,servicee24e6d79,1,11075,323,18974,1140,1059,32571
qbft,30,17,3,qbft/30-mecs/consumer_17_run_3.csv,service27c04d80,1,9189,339,24006,1210,1066,35810
qbft,30,17,4,qbft/30-mecs/consumer_17_run_4.csv,servicea99c4c67,1,10539,339,24078,1761,1052,37769
qbft,30,17,5,qbft/30-mecs/consumer_17_run_5.csv,service9d797f9d,1,9725,340,23966,1550,1061,36642
qbft,30,17,6,qbft/30-mecs/consumer_17_run_6.csv,service73f1cdf0,1,6838,348,34370,1802,1061,44419
qbft,30,17,7,qbft/30-mecs/consumer_17_run_7.csv,servicea666b1b4,1,10130,397,29136,1167,1062,41893
qbft,30,17,8,qbft/30-mecs/consumer_17_run_8.csv,serviceac72e975,1,7209,337,24258,794,1052,33650
qbft,30,17,9,qbft/30-mecs/consumer_17_run_9.csv,servicef09cbbb0,1,9256,326,14296,576,1058,25512
qbft,30,18,1,qbft/30-mecs/consumer_18_run_1.csv,service1bf92d82,1,13230,349,8810,1341,1062,24793
qbft,30,18,10,qbft/30-mecs/consumer_18_run_10.csv,service02acaddc,1,8302,349,23869,907,1056,34483
qbft,30,18,11,qbft/30-mecs/consumer_18_run_11.csv,service78f9805e,1,6833,348,28950,1611,1047,38789
qbft,30,18,12,qbft/30-mecs/consumer_18_run_12.csv,service24f244a2,1,9268,355,24077,1173,1046,35919
qbft,30,18,13,qbft/30-mecs/consumer_18_run_13.csv,servicedb0f9861,1,7610,376,23992,983,1052,34014
qbft,30,18,14,qbft/30-mecs/consumer_18_run_14.csv,service50432120,1,10882,333,29061,578,1055,41909
qbft,30,18,15,qbft/30-mecs/consumer_18_run_15.csv,service05c18ed5,1,11278,360,29137,1064,1053,42892
qbft,30,18,16,qbft/30-mecs/consumer_18_run_16.csv,servicec0243927,1,8766,305,29203,1294,1076,40644
qbft,30,18,17,qbft/30-mecs/consumer_18_run_17.csv,service920c2471,1,9907,320,23738,1440,1055,36460
qbft,30,18,18,qbft/30-mecs/consumer_18_run_18.csv,servicea1f71085,1,6110,346,24187,1303,1054,33001
qbft,30,18,19,qbft/30-mecs/consumer_18_run_19.csv,service28679730,1,10254,330,19167,918,1049,31719
qbft,30,18,2,qbft/30-mecs/consumer_18_run_2.csv,service5a32b500,1,11504,440,23908,1292,1074,38218
qbft,30,18,20,qbft/30-mecs/consumer_18_run_20.csv,service94e23a9f,1,10889,293,19257,1047,1061,32547
qbft,30,18,3,qbft/30-mecs/consumer_18_run_3.csv,servicee7e2dfdc,1,9304,362,23935,1302,1052,35955
qbft,30,18,4,qbft/30-mecs/consumer_18_run_4.csv,service43ddc250,1,10555,324,29144,1012,1063,42099
qbft,30,18,5,qbft/30-mecs/consumer_18_run_5.csv,service920c2471,1,9907,320,23738,1440,1055,36460
qbft,30,18,6,qbft/30-mecs/consumer_18_run_6.csv,servicebcd8690e,1,6784,344,34424,1777,1059,44389
qbft,30,18,7,qbft/30-mecs/consumer_18_run_7.csv,service546c933e,1,10061,329,19234,891,1050,31565
qbft,30,18,8,qbft/30-mecs/consumer_18_run_8.csv,service5979e01e,1,7380,374,29149,1114,1052,39069
qbft,30,18,9,qbft/30-mecs/consumer_18_run_9.csv,service976b2573,1,9451,324,24167,1010,1057,36009
qbft,30,19,1,qbft/30-mecs/consumer_19_run_1.csv,service06d7fcf3,1,8635,416,28058,652,1069,38831
qbft,30,19,10,qbft/30-mecs/consumer_19_run_10.csv,service6510fecc,1,8226,326,23951,899,1060,34462
qbft,30,19,11,qbft/30-mecs/consumer_19_run_11.csv,servicebfa14fba,1,6764,330,29211,1547,1055,38907
qbft,30,19,12,qbft/30-mecs/consumer_19_run_12.csv,service1dd99274,1,9217,327,24099,1039,1052,35734
qbft,30,19,13,qbft/30-mecs/consumer_19_run_13.csv,service45a77ebe,1,7594,342,18912,829,1057,28735
qbft,30,19,14,qbft/30-mecs/consumer_19_run_14.csv,servicee6583f68,1,10673,335,24005,2141,1086,38240
qbft,30,19,15,qbft/30-mecs/consumer_19_run_15.csv,service6fb2e154,1,11100,331,19423,580,1058,32492
qbft,30,19,16,qbft/30-mecs/consumer_19_run_16.csv,service03d47ec7,1,8804,323,24039,671,1078,34916
qbft,30,19,17,qbft/30-mecs/consumer_19_run_17.csv,serviced0be957f,1,9872,396,23664,1483,1059,36474
qbft,30,19,18,qbft/30-mecs/consumer_19_run_18.csv,service7c8932f3,1,6095,313,24172,1314,1064,32959
qbft,30,19,19,qbft/30-mecs/consumer_19_run_19.csv,service067007b7,1,10254,297,24166,844,1052,36613
qbft,30,19,2,qbft/30-mecs/consumer_19_run_2.csv,servicedd0ad32b,1,11474,359,13936,649,1055,27473
qbft,30,19,20,qbft/30-mecs/consumer_19_run_20.csv,service43f4581b,1,10986,306,19112,1111,1069,32584
qbft,30,19,3,qbft/30-mecs/consumer_19_run_3.csv,service88d413aa,1,9337,411,23964,1347,1067,36126
qbft,30,19,4,qbft/30-mecs/consumer_19_run_4.csv,service838a0a6b,1,10585,332,29066,1068,1047,42098
qbft,30,19,5,qbft/30-mecs/consumer_19_run_5.csv,serviced0be957f,1,9872,396,23664,1483,1059,36474
qbft,30,19,6,qbft/30-mecs/consumer_19_run_6.csv,servicec351b00a,1,6834,368,34237,1729,1056,44224
qbft,30,19,7,qbft/30-mecs/consumer_19_run_7.csv,service9ef3643c,1,10144,387,19098,852,1056,31537
qbft,30,19,8,qbft/30-mecs/consumer_19_run_8.csv,service2f56d4c0,1,7370,322,24195,855,1105,33847
qbft,30,19,9,qbft/30-mecs/consumer_19_run_9.csv,service559f4f19,1,9477,347,19072,606,1052,30554
qbft,30,1,1,qbft/30-mecs/consumer_1_run_1.csv,servicedd196b62,1,13081,439,13763,472,1080,28835
qbft,30,1,10,qbft/30-mecs/consumer_1_run_10.csv,service36c90095,1,8215,329,18961,412,1085,29003
qbft,30,1,11,qbft/30-mecs/consumer_1_run_11.csv,servicefc0f2954,1,6803,345,24082,389,1072,32692
qbft,30,1,12,qbft/30-mecs/consumer_1_run_12.csv,service9c26ad31,1,9213,342,24005,335,1065,34961
qbft,30,1,13,qbft/30-mecs/consumer_1_run_13.csv,service278a430f,1,7525,337,28999,401,1070,38334
qbft,30,1,14,qbft/30-mecs/consumer_1_run_14.csv,service7dd9d0a1,1,10867,365,28923,365,1071,41591
qbft,30,1,15,qbft/30-mecs/consumer_1_run_15.csv,service266eab53,1,11341,323,24038,400,1070,37172
qbft,30,1,16,qbft/30-mecs/consumer_1_run_16.csv,service0791e96c,1,8837,342,24063,421,1086,34749
qbft,30,1,17,qbft/30-mecs/consumer_1_run_17.csv,service6c0fdec8,1,9893,356,28704,392,1065,40410
qbft,30,1,18,qbft/30-mecs/consumer_1_run_18.csv,service1a95c9f7,1,6157,307,24089,362,1081,31996
qbft,30,1,19,qbft/30-mecs/consumer_1_run_19.csv,service6fe7b56f,1,10401,319,24010,350,1084,36165
qbft,30,1,2,qbft/30-mecs/consumer_1_run_2.csv,service39869752,1,11496,337,18918,413,1074,32239
qbft,30,1,20,qbft/30-mecs/consumer_1_run_20.csv,serviceeac9b799,1,11233,359,8909,394,1100,21995
qbft,30,1,3,qbft/30-mecs/consumer_1_run_3.csv,serviceceba2f9f,1,9322,371,28866,387,1070,40017
qbft,30,1,4,qbft/30-mecs/consumer_1_run_4.csv,service869c7c3d,1,10550,335,24091,362,1073,36412
qbft,30,1,5,qbft/30-mecs/consumer_1_run_5.csv,service6c0fdec8,1,9893,356,28704,392,1065,40410
qbft,30,1,6,qbft/30-mecs/consumer_1_run_6.csv,service9180d926,1,6780,305,34329,400,1068,42883
qbft,30,1,7,qbft/30-mecs/consumer_1_run_7.csv,servicee1d57f14,1,10052,279,29269,363,1072,41035
qbft,30,1,8,qbft/30-mecs/consumer_1_run_8.csv,service44e7008b,1,7413,342,24066,352,1073,33246
qbft,30,1,9,qbft/30-mecs/consumer_1_run_9.csv,service81a09379,1,9470,371,24039,359,1077,35317
qbft,30,20,1,qbft/30-mecs/consumer_20_run_1.csv,servicec79627c6,1,13035,374,9014,1515,1058,24997
qbft,30,20,10,qbft/30-mecs/consumer_20_run_10.csv,servicee6c7b242,1,8265,315,29113,1050,1052,39795
qbft,30,20,11,qbft/30-mecs/consumer_20_run_11.csv,service5d5ce6f1,1,6745,301,24239,876,1063,33225
qbft,30,20,12,qbft/30-mecs/consumer_20_run_12.csv,service3d0b699e,1,9204,321,29219,827,1059,40631
qbft,30,20,13,qbft/30-mecs/consumer_20_run_13.csv,servicec5bf2b6e,1,7543,312,29077,979,1065,38976
qbft,30,20,14,qbft/30-mecs/consumer_20_run_14.csv,service1d4f1c37,1,10645,306,24100,1856,1060,37968
qbft,30,20,15,qbft/30-mecs/consumer_20_run_15.csv,service79ce4a95,1,11096,300,29486,1072,1058,43012
qbft,30,20,16,qbft/30-mecs/consumer_20_run_16.csv,service13672e06,1,8815,305,9069,539,1062,19790
qbft,30,20,17,qbft/30-mecs/consumer_20_run_17.csv,servicee603ab94,1,9789,346,23679,1579,1060,36453
qbft,30,20,18,qbft/30-mecs/consumer_20_run_18.csv,service8ae7f8c3,1,5947,336,29338,1288,1048,37957
